Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2281517,MH_4,COUNTRY,CYP,YEAR,2011,,,,,,,,,4.82,4.82,,,,2013-10-10T13:16:32Z,2011,2011-01-01,2011-12-31
2281530,MH_4,COUNTRY,CZE,YEAR,2011,,,,,,,,,2.91,2.91,,,,2013-10-10T13:16:32Z,2011,2011-01-01,2011-12-31
2281563,MH_4,COUNTRY,DEU,YEAR,2011,,,,,,,,,11,11,,,,2013-10-10T13:16:34Z,2011,2011-01-01,2011-12-31
2281580,MH_4,COUNTRY,DMA,YEAR,2011,,,,,,,,,3.22,3.22,,,,2013-10-10T13:16:34Z,2011,2011-01-01,2011-12-31
2281604,MH_4,COUNTRY,DOM,YEAR,2011,,,,,,,,,0.61,0.61,,,,2013-10-10T13:16:35Z,2011,2011-01-01,2011-12-31
2281619,MH_4,COUNTRY,DZA,YEAR,2011,,,,,,,,,7.37,7.37,,,,2013-10-10T13:16:35Z,2011,2011-01-01,2011-12-31
2281632,MH_4,COUNTRY,ECU,YEAR,2011,,,,,,,,,1.2,1.2,,,,2013-10-10T13:16:36Z,2011,2011-01-01,2011-12-31
2281667,MH_4,COUNTRY,EGY,YEAR,2011,,,,,,,,,2.29,2.29,,,,2013-10-10T13:16:37Z,2011,2011-01-01,2011-12-31
2281682,MH_4,COUNTRY,ERI,YEAR,2011,,,,,,,,,1.91,1.91,,,,2013-10-10T13:16:37Z,2011,2011-01-01,2011-12-31
2281690,MH_4,COUNTRY,ESP,YEAR,2011,,,,,,,,,5,5,,,,2013-10-10T13:16:38Z,2011,2011-01-01,2011-12-31
2281711,MH_4,COUNTRY,EST,YEAR,2011,,,,,,,,,5.78,5.78,,,,2013-10-10T13:16:38Z,2011,2011-01-01,2011-12-31
