Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2283400,MH_1,COUNTRY,STP,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:28Z,2011,2011-01-01,2011-12-31
2283414,MH_1,COUNTRY,SUR,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:28Z,2011,2011-01-01,2011-12-31
2283437,MH_1,COUNTRY,SVK,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:29Z,2011,2011-01-01,2011-12-31
2283462,MH_1,COUNTRY,SVN,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:30Z,2011,2011-01-01,2011-12-31
2283484,MH_1,COUNTRY,SWE,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:30Z,2011,2011-01-01,2011-12-31
2283498,MH_1,COUNTRY,SWZ,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:31Z,2011,2011-01-01,2011-12-31
2283511,MH_1,COUNTRY,SYC,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:31Z,2011,2011-01-01,2011-12-31
2283527,MH_1,COUNTRY,SYR,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:31Z,2011,2011-01-01,2011-12-31
2283540,MH_1,COUNTRY,TCD,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:32Z,2011,2011-01-01,2011-12-31
2283556,MH_1,COUNTRY,TGO,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:32Z,2011,2011-01-01,2011-12-31
2283575,MH_1,COUNTRY,THA,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:32Z,2011,2011-01-01,2011-12-31
2283589,MH_1,COUNTRY,TJK,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:33Z,2011,2011-01-01,2011-12-31
2283593,MH_1,COUNTRY,TLS,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:33Z,2011,2011-01-01,2011-12-31
2283608,MH_1,COUNTRY,TON,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:33Z,2011,2011-01-01,2011-12-31
2283628,MH_1,COUNTRY,TTO,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:34Z,2011,2011-01-01,2011-12-31
2283644,MH_1,COUNTRY,TUN,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:34Z,2011,2011-01-01,2011-12-31
2283658,MH_1,COUNTRY,TUR,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:34Z,2011,2011-01-01,2011-12-31
2283671,MH_1,COUNTRY,TZA,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:35Z,2011,2011-01-01,2011-12-31
2283683,MH_1,COUNTRY,UGA,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:35Z,2011,2011-01-01,2011-12-31
2283706,MH_1,COUNTRY,UKR,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:36Z,2011,2011-01-01,2011-12-31
2283730,MH_1,COUNTRY,USA,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:36Z,2011,2011-01-01,2011-12-31
2283750,MH_1,COUNTRY,UZB,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:37Z,2011,2011-01-01,2011-12-31
2283765,MH_1,COUNTRY,VCT,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:37Z,2011,2011-01-01,2011-12-31
2283784,MH_1,COUNTRY,VNM,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:38Z,2011,2011-01-01,2011-12-31
2283799,MH_1,COUNTRY,VUT,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:38Z,2011,2011-01-01,2011-12-31
2283810,MH_1,COUNTRY,WSM,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:38Z,2011,2011-01-01,2011-12-31
2283822,MH_1,COUNTRY,YEM,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:39Z,2011,2011-01-01,2011-12-31
2283843,MH_1,COUNTRY,ZAF,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:39Z,2011,2011-01-01,2011-12-31
2283857,MH_1,COUNTRY,ZMB,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:39Z,2011,2011-01-01,2011-12-31
2283872,MH_1,COUNTRY,ZWE,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:40Z,2011,2011-01-01,2011-12-31
2280866,MH_1,COUNTRY,AFG,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:07Z,2011,2011-01-01,2011-12-31
2280875,MH_1,COUNTRY,AGO,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:08Z,2011,2011-01-01,2011-12-31
2280895,MH_1,COUNTRY,ALB,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:08Z,2011,2011-01-01,2011-12-31
2280909,MH_1,COUNTRY,AND,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:09Z,2011,2011-01-01,2011-12-31
2280922,MH_1,COUNTRY,ARE,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:09Z,2011,2011-01-01,2011-12-31
2280939,MH_1,COUNTRY,ARG,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:10Z,2011,2011-01-01,2011-12-31
2280961,MH_1,COUNTRY,ARM,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:10Z,2011,2011-01-01,2011-12-31
2280975,MH_1,COUNTRY,ATG,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:11Z,2011,2011-01-01,2011-12-31
2280995,MH_1,COUNTRY,AUS,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:11Z,2011,2011-01-01,2011-12-31
2281016,MH_1,COUNTRY,AUT,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:12Z,2011,2011-01-01,2011-12-31
2281037,MH_1,COUNTRY,AZE,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:13Z,2011,2011-01-01,2011-12-31
2281048,MH_1,COUNTRY,BDI,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:13Z,2011,2011-01-01,2011-12-31
2281063,MH_1,COUNTRY,BEL,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:14Z,2011,2011-01-01,2011-12-31
2281077,MH_1,COUNTRY,BEN,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:14Z,2011,2011-01-01,2011-12-31
2281085,MH_1,COUNTRY,BFA,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:15Z,2011,2011-01-01,2011-12-31
2281102,MH_1,COUNTRY,BGD,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:15Z,2011,2011-01-01,2011-12-31
2281126,MH_1,COUNTRY,BGR,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:16Z,2011,2011-01-01,2011-12-31
2281150,MH_1,COUNTRY,BHR,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:16Z,2011,2011-01-01,2011-12-31
2281163,MH_1,COUNTRY,BIH,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:17Z,2011,2011-01-01,2011-12-31
2281182,MH_1,COUNTRY,BLR,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:17Z,2011,2011-01-01,2011-12-31
2281197,MH_1,COUNTRY,BLZ,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:18Z,2011,2011-01-01,2011-12-31
2281208,MH_1,COUNTRY,BOL,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:18Z,2011,2011-01-01,2011-12-31
2281234,MH_1,COUNTRY,BRA,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:19Z,2011,2011-01-01,2011-12-31
2281248,MH_1,COUNTRY,BRB,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:19Z,2011,2011-01-01,2011-12-31
