Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25881448,IHR07,COUNTRY,RWA,YEAR,2017,,,,,,,,,60,60,,,,2021-06-14T10:35:20Z,2017,2017-01-01,2017-12-31
25881461,IHR07,COUNTRY,KNA,YEAR,2017,,,,,,,,,0,0,,,,2021-06-14T10:35:21Z,2017,2017-01-01,2017-12-31
25881474,IHR07,COUNTRY,SMR,YEAR,2017,,,,,,,,,40,40,,,,2021-06-14T10:35:21Z,2017,2017-01-01,2017-12-31
25881487,IHR07,COUNTRY,STP,YEAR,2017,,,,,,,,,0,0,,,,2021-06-14T10:35:21Z,2017,2017-01-01,2017-12-31
25881500,IHR07,COUNTRY,SAU,YEAR,2017,,,,,,,,,100,100,,,,2021-06-14T10:35:21Z,2017,2017-01-01,2017-12-31
25881513,IHR07,COUNTRY,SEN,YEAR,2017,,,,,,,,,60,60,,,,2021-06-14T10:35:22Z,2017,2017-01-01,2017-12-31
25881526,IHR07,COUNTRY,SRB,YEAR,2017,,,,,,,,,0,0,,,,2021-06-14T10:35:22Z,2017,2017-01-01,2017-12-31
25881539,IHR07,COUNTRY,SYC,YEAR,2017,,,,,,,,,100,100,,,,2021-06-14T10:35:22Z,2017,2017-01-01,2017-12-31
25881552,IHR07,COUNTRY,SLE,YEAR,2017,,,,,,,,,60,60,,,,2021-06-14T10:35:22Z,2017,2017-01-01,2017-12-31
25881565,IHR07,COUNTRY,SGP,YEAR,2017,,,,,,,,,100,100,,,,2021-06-14T10:35:23Z,2017,2017-01-01,2017-12-31
25881578,IHR07,COUNTRY,SVK,YEAR,2017,,,,,,,,,100,100,,,,2021-06-14T10:35:23Z,2017,2017-01-01,2017-12-31
25881591,IHR07,COUNTRY,SVN,YEAR,2017,,,,,,,,,0,0,,,,2021-06-14T10:35:23Z,2017,2017-01-01,2017-12-31
25881604,IHR07,COUNTRY,SLB,YEAR,2017,,,,,,,,,40,40,,,,2021-06-14T10:35:23Z,2017,2017-01-01,2017-12-31
25881617,IHR07,COUNTRY,SOM,YEAR,2017,,,,,,,,,40,40,,,,2021-06-14T10:35:23Z,2017,2017-01-01,2017-12-31
25881630,IHR07,COUNTRY,ZAF,YEAR,2017,,,,,,,,,100,100,,,,2021-06-14T10:35:24Z,2017,2017-01-01,2017-12-31
25881643,IHR07,COUNTRY,SSD,YEAR,2017,,,,,,,,,0,0,,,,2021-06-14T10:35:24Z,2017,2017-01-01,2017-12-31
25881656,IHR07,COUNTRY,ESP,YEAR,2017,,,,,,,,,80,80,,,,2021-06-14T10:35:24Z,2017,2017-01-01,2017-12-31
25881669,IHR07,COUNTRY,LKA,YEAR,2017,,,,,,,,,80,80,,,,2021-06-14T10:35:24Z,2017,2017-01-01,2017-12-31
25881682,IHR07,COUNTRY,SDN,YEAR,2017,,,,,,,,,100,100,,,,2021-06-14T10:35:25Z,2017,2017-01-01,2017-12-31
25881695,IHR07,COUNTRY,SUR,YEAR,2017,,,,,,,,,40,40,,,,2021-06-14T10:35:25Z,2017,2017-01-01,2017-12-31
25881708,IHR07,COUNTRY,SWE,YEAR,2017,,,,,,,,,100,100,,,,2021-06-14T10:35:25Z,2017,2017-01-01,2017-12-31
25881721,IHR07,COUNTRY,CHE,YEAR,2017,,,,,,,,,20,20,,,,2021-06-14T10:35:25Z,2017,2017-01-01,2017-12-31
25881734,IHR07,COUNTRY,SYR,YEAR,2017,,,,,,,,,40,40,,,,2021-06-14T10:35:26Z,2017,2017-01-01,2017-12-31
25881747,IHR07,COUNTRY,THA,YEAR,2017,,,,,,,,,100,100,,,,2021-06-14T10:35:26Z,2017,2017-01-01,2017-12-31
25881760,IHR07,COUNTRY,TLS,YEAR,2017,,,,,,,,,40,40,,,,2021-06-14T10:35:26Z,2017,2017-01-01,2017-12-31
25881773,IHR07,COUNTRY,TGO,YEAR,2017,,,,,,,,,80,80,,,,2021-06-14T10:35:26Z,2017,2017-01-01,2017-12-31
25881786,IHR07,COUNTRY,TTO,YEAR,2017,,,,,,,,,0,0,,,,2021-06-14T10:35:27Z,2017,2017-01-01,2017-12-31
25881799,IHR07,COUNTRY,TUN,YEAR,2017,,,,,,,,,40,40,,,,2021-06-14T10:35:27Z,2017,2017-01-01,2017-12-31
25881812,IHR07,COUNTRY,TUR,YEAR,2017,,,,,,,,,100,100,,,,2021-06-14T10:35:27Z,2017,2017-01-01,2017-12-31
25881825,IHR07,COUNTRY,TUV,YEAR,2017,,,,,,,,,20,20,,,,2021-06-14T10:35:27Z,2017,2017-01-01,2017-12-31
25881838,IHR07,COUNTRY,UGA,YEAR,2017,,,,,,,,,60,60,,,,2021-06-14T10:35:28Z,2017,2017-01-01,2017-12-31
25881851,IHR07,COUNTRY,UKR,YEAR,2017,,,,,,,,,40,40,,,,2021-06-14T10:35:28Z,2017,2017-01-01,2017-12-31
25881864,IHR07,COUNTRY,ARE,YEAR,2017,,,,,,,,,80,80,,,,2021-06-14T10:35:28Z,2017,2017-01-01,2017-12-31
25881877,IHR07,COUNTRY,GBR,YEAR,2017,,,,,,,,,40,40,,,,2021-06-14T10:35:28Z,2017,2017-01-01,2017-12-31
25881890,IHR07,COUNTRY,TZA,YEAR,2017,,,,,,,,,100,100,,,,2021-06-14T10:35:29Z,2017,2017-01-01,2017-12-31
25881903,IHR07,COUNTRY,USA,YEAR,2017,,,,,,,,,100,100,,,,2021-06-14T10:35:29Z,2017,2017-01-01,2017-12-31
25881916,IHR07,COUNTRY,URY,YEAR,2017,,,,,,,,,60,60,,,,2021-06-14T10:35:29Z,2017,2017-01-01,2017-12-31
25881929,IHR07,COUNTRY,VUT,YEAR,2017,,,,,,,,,0,0,,,,2021-06-14T10:35:29Z,2017,2017-01-01,2017-12-31
25881942,IHR07,COUNTRY,VEN,YEAR,2017,,,,,,,,,100,100,,,,2021-06-14T10:35:30Z,2017,2017-01-01,2017-12-31
