Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
11103699,MH_25,COUNTRY,PRY,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103700,MH_25,COUNTRY,ARG,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103701,MH_25,COUNTRY,BLZ,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103702,MH_25,COUNTRY,BRA,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103703,MH_25,COUNTRY,COL,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103704,MH_25,COUNTRY,CRI,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103705,MH_25,COUNTRY,DOM,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103706,MH_25,COUNTRY,ECU,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103707,MH_25,COUNTRY,GRD,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103708,MH_25,COUNTRY,JAM,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103709,MH_25,COUNTRY,MEX,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103710,MH_25,COUNTRY,PAN,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103711,MH_25,COUNTRY,PER,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103712,MH_25,COUNTRY,LCA,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103713,MH_25,COUNTRY,SUR,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103714,MH_25,COUNTRY,OMN,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:41Z,2014,2014-01-01,2014-12-31
11103715,MH_25,COUNTRY,QAT,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103716,MH_25,COUNTRY,SAU,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103717,MH_25,COUNTRY,ARE,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103718,MH_25,COUNTRY,AFG,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103719,MH_25,COUNTRY,MAR,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103720,MH_25,COUNTRY,PAK,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103721,MH_25,COUNTRY,SDN,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103722,MH_25,COUNTRY,SYR,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103723,MH_25,COUNTRY,YEM,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103724,MH_25,COUNTRY,IRN,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103725,MH_25,COUNTRY,IRQ,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103726,MH_25,COUNTRY,JOR,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103727,MH_25,COUNTRY,TUN,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103728,MH_25,COUNTRY,AUT,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103729,MH_25,COUNTRY,BEL,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103730,MH_25,COUNTRY,HRV,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103731,MH_25,COUNTRY,CYP,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103732,MH_25,COUNTRY,CZE,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103733,MH_25,COUNTRY,DNK,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103734,MH_25,COUNTRY,FIN,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103735,MH_25,COUNTRY,FRA,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103736,MH_25,COUNTRY,GRC,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:42Z,2014,2014-01-01,2014-12-31
11103737,MH_25,COUNTRY,ISR,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103738,MH_25,COUNTRY,ITA,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103739,MH_25,COUNTRY,LVA,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103740,MH_25,COUNTRY,LTU,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103741,MH_25,COUNTRY,LUX,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103742,MH_25,COUNTRY,MLT,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103743,MH_25,COUNTRY,MCO,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103744,MH_25,COUNTRY,NLD,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103745,MH_25,COUNTRY,POL,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103746,MH_25,COUNTRY,PRT,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103747,MH_25,COUNTRY,RUS,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103748,MH_25,COUNTRY,ESP,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103749,MH_25,COUNTRY,SWE,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103750,MH_25,COUNTRY,GBR,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103751,MH_25,COUNTRY,ARM,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103752,MH_25,COUNTRY,GEO,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103753,MH_25,COUNTRY,KGZ,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103754,MH_25,COUNTRY,MDA,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103755,MH_25,COUNTRY,UZB,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103756,MH_25,COUNTRY,ALB,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:43Z,2014,2014-01-01,2014-12-31
11103757,MH_25,COUNTRY,AZE,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103758,MH_25,COUNTRY,BIH,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103759,MH_25,COUNTRY,BGR,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103760,MH_25,COUNTRY,MNE,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103761,MH_25,COUNTRY,ROU,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103762,MH_25,COUNTRY,SRB,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103763,MH_25,COUNTRY,MKD,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103764,MH_25,COUNTRY,TUR,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103765,MH_25,COUNTRY,TKM,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103766,MH_25,COUNTRY,BGD,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103767,MH_25,COUNTRY,MMR,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103768,MH_25,COUNTRY,NPL,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103769,MH_25,COUNTRY,IND,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103770,MH_25,COUNTRY,IDN,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103771,MH_25,COUNTRY,LKA,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103772,MH_25,COUNTRY,TLS,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103773,MH_25,COUNTRY,THA,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103774,MH_25,COUNTRY,AUS,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103775,MH_25,COUNTRY,BRN,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103776,MH_25,COUNTRY,JPN,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103777,MH_25,COUNTRY,NZL,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:44Z,2014,2014-01-01,2014-12-31
11103778,MH_25,COUNTRY,KOR,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
11103779,MH_25,COUNTRY,SGP,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
11103780,MH_25,COUNTRY,KHM,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
11103781,MH_25,COUNTRY,KIR,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
11103782,MH_25,COUNTRY,LAO,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
11103783,MH_25,COUNTRY,FSM,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
11103784,MH_25,COUNTRY,PNG,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
11103785,MH_25,COUNTRY,PHL,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
11103786,MH_25,COUNTRY,WSM,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
11103787,MH_25,COUNTRY,SLB,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
11103788,MH_25,COUNTRY,VNM,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
11103789,MH_25,COUNTRY,CHN,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
11103790,MH_25,COUNTRY,COK,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
11103791,MH_25,COUNTRY,FJI,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
11103792,MH_25,COUNTRY,MYS,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
11103793,MH_25,COUNTRY,MHL,YEAR,2014,,,,,,,,,Yes,,,,,2015-07-09T08:39:45Z,2014,2014-01-01,2014-12-31
